uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AC,OUTRAS,VIA_PUBLICA,"40 - 49",M,6
AC,COVID,DOMICILIO,"40 - 49",M,1
AC,INDETERMINADA,DOMICILIO,"40 - 49",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,3
AC,PNEUMONIA,HOSPITAL,"40 - 49",F,9
AC,PNEUMONIA,HOSPITAL,"40 - 49",M,10
AC,SEPTICEMIA,HOSPITAL,"40 - 49",F,7
AC,SEPTICEMIA,HOSPITAL,"40 - 49",M,9
AL,OUTRAS,DOMICILIO,"40 - 49",F,23
AL,OUTRAS,DOMICILIO,"40 - 49",M,44
AL,OUTRAS,HOSPITAL,"40 - 49",F,71
AL,OUTRAS,HOSPITAL,"40 - 49",M,88
AL,OUTRAS,IGNORADO,"40 - 49",F,1
AL,OUTRAS,IGNORADO,"40 - 49",M,3
AL,OUTRAS,OUTRO,"40 - 49",F,2
AL,OUTRAS,OUTRO,"40 - 49",M,10
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,12
AL,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
AL,OUTRAS,VIA_PUBLICA,"40 - 49",M,31
AL,COVID,HOSPITAL,"40 - 49",F,1
AL,INDETERMINADA,DOMICILIO,"40 - 49",F,1
AL,INDETERMINADA,DOMICILIO,"40 - 49",M,2
AL,INDETERMINADA,HOSPITAL,"40 - 49",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,7
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,11
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
AL,PNEUMONIA,DOMICILIO,"40 - 49",F,2
AL,PNEUMONIA,HOSPITAL,"40 - 49",F,23
AL,PNEUMONIA,HOSPITAL,"40 - 49",M,25
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,40
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,30
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AL,SRAG,HOSPITAL,"40 - 49",F,1
AL,SRAG,HOSPITAL,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,21
AM,OUTRAS,DOMICILIO,"40 - 49",M,35
AM,OUTRAS,HOSPITAL,"40 - 49",F,82
AM,OUTRAS,HOSPITAL,"40 - 49",M,82
AM,OUTRAS,OUTRO,"40 - 49",F,4
AM,OUTRAS,OUTRO,"40 - 49",M,18
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,14
AM,COVID,HOSPITAL,"40 - 49",F,1
AM,COVID,HOSPITAL,"40 - 49",M,2
AM,INDETERMINADA,DOMICILIO,"40 - 49",M,2
AM,INDETERMINADA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",I,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,15
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,14
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,19
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,19
AM,PNEUMONIA,OUTRO,"40 - 49",F,1
AM,PNEUMONIA,OUTRO,"40 - 49",M,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,19
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,39
AM,SRAG,HOSPITAL,"40 - 49",F,1
AM,SRAG,HOSPITAL,"40 - 49",M,1
AP,OUTRAS,DOMICILIO,"40 - 49",F,7
AP,OUTRAS,DOMICILIO,"40 - 49",M,3
AP,OUTRAS,HOSPITAL,"40 - 49",F,11
AP,OUTRAS,HOSPITAL,"40 - 49",M,16
AP,OUTRAS,OUTRO,"40 - 49",M,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,5
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,3
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,5
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,9
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,13
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,6
BA,OUTRAS,DOMICILIO,"40 - 49",F,105
BA,OUTRAS,DOMICILIO,"40 - 49",M,231
BA,OUTRAS,HOSPITAL,"40 - 49",F,287
BA,OUTRAS,HOSPITAL,"40 - 49",M,347
BA,OUTRAS,IGNORADO,"40 - 49",F,1
BA,OUTRAS,IGNORADO,"40 - 49",M,6
BA,OUTRAS,OUTRO,"40 - 49",F,12
BA,OUTRAS,OUTRO,"40 - 49",M,43
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,50
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,52
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,10
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,41
BA,COVID,HOSPITAL,"40 - 49",M,4
BA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,4
BA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
BA,INDETERMINADA,OUTRO,"40 - 49",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,6
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,11
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,56
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,60
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,2
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,4
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,48
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,88
BA,PNEUMONIA,OUTRO,"40 - 49",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,119
BA,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,126
BA,SEPTICEMIA,IGNORADO,"40 - 49",M,2
BA,SEPTICEMIA,OUTRO,"40 - 49",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,12
BA,SRAG,HOSPITAL,"40 - 49",F,3
BA,SRAG,HOSPITAL,"40 - 49",M,4
CE,OUTRAS,AMBULANCIA,"40 - 49",F,1
CE,OUTRAS,DOMICILIO,"40 - 49",F,46
CE,OUTRAS,DOMICILIO,"40 - 49",M,118
CE,OUTRAS,HOSPITAL,"40 - 49",F,118
CE,OUTRAS,HOSPITAL,"40 - 49",M,202
CE,OUTRAS,IGNORADO,"40 - 49",F,2
CE,OUTRAS,IGNORADO,"40 - 49",M,13
CE,OUTRAS,OUTRO,"40 - 49",F,8
CE,OUTRAS,OUTRO,"40 - 49",M,44
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,26
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,46
CE,COVID,HOSPITAL,"40 - 49",M,2
CE,COVID,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,3
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,1
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,9
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,36
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,36
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,3
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,4
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,34
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,60
CE,PNEUMONIA,IGNORADO,"40 - 49",M,1
CE,PNEUMONIA,OUTRO,"40 - 49",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
CE,SEPTICEMIA,DOMICILIO,"40 - 49",M,5
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,77
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,90
CE,SEPTICEMIA,OUTRO,"40 - 49",F,1
CE,SEPTICEMIA,OUTRO,"40 - 49",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
CE,SRAG,DOMICILIO,"40 - 49",F,1
CE,SRAG,HOSPITAL,"40 - 49",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,11
DF,OUTRAS,DOMICILIO,"40 - 49",M,38
DF,OUTRAS,HOSPITAL,"40 - 49",F,87
DF,OUTRAS,HOSPITAL,"40 - 49",M,112
DF,OUTRAS,OUTRO,"40 - 49",F,5
DF,OUTRAS,OUTRO,"40 - 49",M,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,8
DF,COVID,HOSPITAL,"40 - 49",F,2
DF,COVID,HOSPITAL,"40 - 49",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,7
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,15
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,30
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,35
DF,PNEUMONIA,OUTRO,"40 - 49",M,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,31
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,32
DF,SEPTICEMIA,OUTRO,"40 - 49",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,SRAG,HOSPITAL,"40 - 49",F,2
ES,OUTRAS,DOMICILIO,"40 - 49",F,32
ES,OUTRAS,DOMICILIO,"40 - 49",M,51
ES,OUTRAS,HOSPITAL,"40 - 49",F,82
ES,OUTRAS,HOSPITAL,"40 - 49",M,101
ES,OUTRAS,IGNORADO,"40 - 49",F,1
ES,OUTRAS,OUTRO,"40 - 49",F,5
ES,OUTRAS,OUTRO,"40 - 49",M,24
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,27
ES,COVID,HOSPITAL,"40 - 49",F,2
ES,COVID,HOSPITAL,"40 - 49",M,1
ES,INDETERMINADA,HOSPITAL,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,14
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,9
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,4
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,29
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,41
ES,PNEUMONIA,OUTRO,"40 - 49",F,1
ES,PNEUMONIA,OUTRO,"40 - 49",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,40
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,40
ES,SRAG,HOSPITAL,"40 - 49",F,1
GO,OUTRAS,DOMICILIO,"40 - 49",F,25
GO,OUTRAS,DOMICILIO,"40 - 49",M,69
GO,OUTRAS,HOSPITAL,"40 - 49",F,129
GO,OUTRAS,HOSPITAL,"40 - 49",M,153
GO,OUTRAS,IGNORADO,"40 - 49",F,6
GO,OUTRAS,IGNORADO,"40 - 49",M,20
GO,OUTRAS,OUTRO,"40 - 49",F,20
GO,OUTRAS,OUTRO,"40 - 49",M,47
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,43
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,35
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,31
GO,COVID,HOSPITAL,"40 - 49",F,2
GO,COVID,HOSPITAL,"40 - 49",M,1
GO,COVID,OUTRO,"40 - 49",F,1
GO,COVID,OUTRO,"40 - 49",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,12
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,22
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,15
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,4
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,27
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,48
GO,PNEUMONIA,IGNORADO,"40 - 49",F,1
GO,PNEUMONIA,IGNORADO,"40 - 49",M,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
GO,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
GO,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,57
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,54
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,2
GO,SEPTICEMIA,IGNORADO,"40 - 49",M,1
GO,SEPTICEMIA,OUTRO,"40 - 49",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
GO,SRAG,HOSPITAL,"40 - 49",F,1
GO,SRAG,HOSPITAL,"40 - 49",M,2
GO,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,OUTRAS,DOMICILIO,"40 - 49",F,28
MA,OUTRAS,DOMICILIO,"40 - 49",M,38
MA,OUTRAS,HOSPITAL,"40 - 49",F,121
MA,OUTRAS,HOSPITAL,"40 - 49",M,131
MA,OUTRAS,IGNORADO,"40 - 49",F,1
MA,OUTRAS,IGNORADO,"40 - 49",M,1
MA,OUTRAS,OUTRO,"40 - 49",F,5
MA,OUTRAS,OUTRO,"40 - 49",M,17
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,13
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,3
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MA,INDETERMINADA,IGNORADO,"40 - 49",M,1
MA,INDETERMINADA,OUTRO,"40 - 49",M,3
MA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,27
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,33
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,35
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,27
MA,PNEUMONIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,39
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,40
MA,SEPTICEMIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,OUTRO,"40 - 49",F,1
MA,SEPTICEMIA,OUTRO,"40 - 49",M,1
MA,SRAG,DOMICILIO,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,4
MA,SRAG,HOSPITAL,"40 - 49",M,1
MG,OUTRAS,DOMICILIO,"40 - 49",F,155
MG,OUTRAS,DOMICILIO,"40 - 49",I,1
MG,OUTRAS,DOMICILIO,"40 - 49",M,317
MG,OUTRAS,HOSPITAL,"40 - 49",F,458
MG,OUTRAS,HOSPITAL,"40 - 49",M,580
MG,OUTRAS,IGNORADO,"40 - 49",F,7
MG,OUTRAS,IGNORADO,"40 - 49",I,7
MG,OUTRAS,IGNORADO,"40 - 49",M,17
MG,OUTRAS,OUTRO,"40 - 49",F,24
MG,OUTRAS,OUTRO,"40 - 49",M,79
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,57
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,73
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,11
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,77
MG,COVID,DOMICILIO,"40 - 49",M,1
MG,COVID,HOSPITAL,"40 - 49",F,5
MG,COVID,HOSPITAL,"40 - 49",M,6
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,4
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,25
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,5
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,5
MG,INDETERMINADA,IGNORADO,"40 - 49",I,1
MG,INDETERMINADA,OUTRO,"40 - 49",F,2
MG,INDETERMINADA,OUTRO,"40 - 49",M,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,5
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,9
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,73
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,91
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,7
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,105
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,177
MG,PNEUMONIA,IGNORADO,"40 - 49",F,2
MG,PNEUMONIA,IGNORADO,"40 - 49",M,1
MG,PNEUMONIA,OUTRO,"40 - 49",F,1
MG,PNEUMONIA,OUTRO,"40 - 49",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,194
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,259
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,2
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,3
MG,SEPTICEMIA,OUTRO,"40 - 49",F,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
MG,SRAG,HOSPITAL,"40 - 49",F,3
MG,SRAG,HOSPITAL,"40 - 49",M,10
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MS,OUTRAS,DOMICILIO,"40 - 49",F,23
MS,OUTRAS,DOMICILIO,"40 - 49",M,32
MS,OUTRAS,HOSPITAL,"40 - 49",F,60
MS,OUTRAS,HOSPITAL,"40 - 49",M,63
MS,OUTRAS,OUTRO,"40 - 49",F,5
MS,OUTRAS,OUTRO,"40 - 49",M,8
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,9
MS,COVID,HOSPITAL,"40 - 49",F,2
MS,COVID,HOSPITAL,"40 - 49",M,3
MS,INDETERMINADA,DOMICILIO,"40 - 49",M,3
MS,INDETERMINADA,HOSPITAL,"40 - 49",F,2
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,13
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,12
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
